"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Mean_LE8_Healthy","Mean_LE8_Risk","Weight_Variables","status","error","Beta_Interaction","SE_Interaction","Interaction_Low","Interaction_High","P_Interaction","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_P_Healthy","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Toxicant_P_Risk","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Nominal_P_lt_0_05","FDR05_within_modifier","FDR10_within_modifier","FDR05_all_tests"
"MHNCH_binary_U","PhysicalActivity","LE8_no_PA","Binary","Binary 0/1",2213,1314,899,68.0593607305936,64.6639122834896,"WTSB2YR","ok",,0.00835102258748526,1.73612201076225,-3.81282775920869,3.82952980438366,0.996248190450852,-1.60715292357457,-3.98200610721698,0.767700260067841,0.164461053196298,-1.59880190098708,-4.38733420298732,1.18973040101315,0.233074217458403,0.996248190450852,0.997922557157492,FALSE,FALSE,FALSE,FALSE
"PMA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2222,1227,995,66.4652462451973,62.8528356066045,"WTSA2YR","ok",,4.08533194808786,1.6344872433669,0.48784978107822,7.68281411509749,0.0295348213340164,-3.81069782250719,-5.93618845639479,-1.68520718861959,0.00228815605712929,0.274634125580667,-2.54229688703722,3.09156513819856,0.834018621870665,0.96782499090822,0.450973920290067,TRUE,FALSE,FALSE,FALSE
"NDMA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",927,525,402,65.5224489795918,62.2157071783937,"WTSSBI2Y","ok",,-4.67362613834059,2.36159026075122,-9.30225799565354,-0.0449942810276402,0.0478141463805418,6.75052351930021,3.23862847106577,10.2624185675346,0.000164943498220583,2.07689738095962,-2.75373405697819,6.90752881889742,0.399411191700905,0.96782499090822,0.529982234921422,TRUE,FALSE,FALSE,FALSE
"DETP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1043,587,456,65.6364078851302,62.5250626566416,"WTSB2YR","ok",,-4.98959505679607,2.62101292020673,-10.1266859834154,0.147495869823283,0.0569506207461154,5.1764618464002,1.35428577662075,8.99863791617966,0.00794437548726919,0.186866789604133,-3.14160501777281,3.51533859698107,0.912380716271945,0.96782499090822,0.529982234921422,FALSE,FALSE,FALSE,FALSE
"ATCA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2197,1221,976,66.5057915057915,62.8864168618267,"WTSA2YR","ok",,1.40701733553952,0.666704786382953,-0.0603900054514279,2.87442467653047,0.0585357180759529,-0.459942523588084,-1.80425591265464,0.884370865478476,0.467234791715455,0.947074811951435,-0.660179376572667,2.55432900047554,0.22119868432052,0.96782499090822,0.529982234921422,FALSE,FALSE,FALSE,FALSE
"MEHHP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-1.06473522041064,0.561363236935278,-2.30028737432619,0.170816933504917,0.0844211340532998,0.00578122989368563,-1.08974409469966,1.10130655448703,0.990940849459526,-1.05895399051695,-2.26284963341319,0.144941652379285,0.0789769545501543,0.96782499090822,0.604203180326258,FALSE,FALSE,FALSE,FALSE
"MCOCH_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1039,584,455,65.6873776908024,62.5902668759812,"WTSB2YR","ok",,2.91769782999131,1.70134293903252,-0.416873055863963,6.25226871584657,0.0863565760916391,-3.42224442230552,-6.46080784040243,-0.38368100420862,0.0272826595420739,-0.504546592314218,-3.25789655712567,2.24880337249723,0.719475404790229,0.96782499090822,0.604203180326258,FALSE,FALSE,FALSE,FALSE
"MHBP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2131,1176,955,66.0477405247813,63.3350785340314,"WTSB2YR|WTSSBH2Y","ok",,-1.09202253461126,0.585055929044117,-2.37972195226099,0.195676883038464,0.0888323972742701,2.02315236884717,0.743267201856161,3.30303753583818,0.00515604948074704,0.931129834235909,-0.631701180015284,2.4939608484871,0.216455152961508,0.96782499090822,0.604203180326258,FALSE,FALSE,FALSE,FALSE
"MCPP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-1.46736345716062,0.78781479360959,-3.20133212679598,0.266605212474746,0.0894257773484649,1.18499878243277,-0.0505253763533975,2.42052294121893,0.0584776173726811,-0.282364674727852,-1.26292075116843,0.698191401712727,0.539164309711092,0.96782499090822,0.604203180326258,FALSE,FALSE,FALSE,FALSE
"Sb_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,66.4588329336531,62.8676988036594,"WTSA2YR","ok",,1.24716541636456,0.671497976620993,-0.230791665209804,2.72512249793893,0.0902249715587868,-0.174515981573864,-1.26938817285717,0.920356209709445,0.732347174096786,1.0726494347907,0.0745516110026585,2.07074725857874,0.0374559865024766,0.96782499090822,0.604203180326258,FALSE,FALSE,FALSE,FALSE
"X2_NP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2222,1225,997,66.6081632653061,63.0040120361083,"WTSA2YR","ok",,1.64004181778924,0.911016248213663,-0.365091425131391,3.64517506070987,0.0992772314857797,-3.96162776400422,-5.39112139930207,-2.53213412870636,7.74062673466915e-05,-2.32158594621498,-3.81444232901801,-0.828729563411944,0.00569481697764112,0.96782499090822,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"Sn_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2265,1250,1015,66.4405714285714,62.8676988036594,"WTSA2YR","ok",,1.63627225558898,0.927480866072651,-0.405099366905866,3.67764387808382,0.105410178417807,-1.612022078627,-3.06981769312927,-0.154226464124736,0.0331832815288231,0.0242501769619772,-1.5284323921475,1.57693274607146,0.973193553446472,0.96782499090822,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"MCOP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-1.31853076199696,0.748962605689725,-2.96698634258361,0.329924818589691,0.10606536010948,0.885059842052861,-0.503518108048124,2.27363779215385,0.188243225825616,-0.433470919944099,-1.39876354006114,0.531821700172942,0.344215414900833,0.96782499090822,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"DMP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1040,586,454,65.6240858117991,62.5173064820642,"WTSB2YR","ok",,2.29989509089933,1.46236972252014,-0.566296897321976,5.16608707912064,0.115784144979242,0.297280015203189,-1.62812173149477,2.22268176190115,0.762182223490533,2.59717510610252,1.04571704022268,4.14863317198235,0.00103431292556459,0.96782499090822,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"X24_DCP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-1.62966563414247,0.956877201150754,-3.7357381539053,0.476406885620362,0.116599690479266,1.17207272595673,-0.315116514947117,2.65926196686057,0.110701570239884,-0.457592908185741,-1.63629532427159,0.721109507900108,0.41107263232875,0.96782499090822,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"PFBA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1094,592,502,66.4032335907336,63.9997154240182,"WTSSBH2Y","ok",,-4.4160627256085,2.833979548579,-9.97056057374642,1.13843512252943,0.11917281806779,4.81759965967745,2.33417713097184,7.30102218838306,0.000143451228310061,0.401536934068955,-3.89444012264006,4.69751399077797,0.854645672646522,0.96782499090822,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"PNP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2222,1199,1023,66.5721434528774,63.3647535260438,"WTSB2YR|WTSC2YR","ok",,-1.11929470152954,0.668450902064775,-2.59054521722398,0.351955814164904,0.122203478248965,1.92235284762085,0.732982295816529,3.11172339942516,0.00449329017379839,0.80305814609131,-0.334710432573259,1.94082672475588,0.148585750088409,0.96782499090822,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"TCPY_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2243,1216,1027,66.4878994360902,63.398247322298,"WTSB2YR|WTSC2YR","ok",,-1.07675270817149,0.650850146559712,-2.50926422219288,0.355758805849907,0.126273471758094,2.04797362265346,1.13095556372882,2.9649916815781,0.000460172906133793,0.971220914481971,-0.333959601084301,2.27640143004824,0.129720788097019,0.96782499090822,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"MEOHP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.918309523335092,0.574684821173569,-2.18318228646803,0.346563239797851,0.138363051474749,0.0571809336592808,-1.059566646871,1.17392851418956,0.912300942411742,-0.861128589675811,-2.0949105826838,0.37265340333218,0.152739857766474,0.96782499090822,0.642658863218045,FALSE,FALSE,FALSE,FALSE
"Mo_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2265,1250,1015,66.4405714285714,62.8676988036594,"WTSA2YR","ok",,-1.23263260920892,0.774211362781623,-2.9366603294656,0.471395111047757,0.139666274809041,1.87247913921331,0.719136371995082,3.02582190643154,0.00436930384052239,0.639846530004393,-0.849631305718898,2.12932436572769,0.364712689067041,0.96782499090822,0.642658863218045,FALSE,FALSE,FALSE,FALSE
"DMTP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1043,586,457,65.6387128230132,62.5726789621757,"WTSB2YR","ok",,1.63707061231613,1.1097796533617,-0.538057539048139,3.81219876368041,0.140177268822728,1.52575272721241,-0.303188894940048,3.35469434936487,0.102037489680364,3.16282333952855,2.16557048880818,4.16007619024892,5.09675054527445e-10,0.96782499090822,0.642658863218045,FALSE,FALSE,FALSE,FALSE
"MCNP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-1.07153009224714,0.717974918901731,-2.65178223406785,0.508722049573564,0.163700015027571,0.96409779586864,-0.497465532468752,2.42566112420603,0.174462455290281,-0.107432296378504,-1.12708240023384,0.912217807476831,0.820873310074013,0.96782499090822,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Co_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,66.4588329336531,62.8676988036594,"WTSA2YR","ok",,1.0342886203993,0.717976546597306,-0.54596710395521,2.61454434475382,0.17756008197251,0.72868471284457,-0.237062876102781,1.69443230179192,0.124978029876733,1.76297333324388,0.304852655750126,3.22109401073762,0.0221411783222389,0.96782499090822,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"BMA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2244,1238,1006,66.4972305561966,62.9821073558648,"WTSA2YR","ok",,0.958492038012129,0.670840695305454,-0.518018377140732,2.43500245316499,0.180839753425157,1.48555874654349,0.529484245943204,2.44163324714378,0.00572410191806129,2.44405078455562,1.51929382507708,3.36880774403416,0.000116358729836151,0.96782499090822,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"MINP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2213,1217,996,66.0940251203193,63.5592369477912,"WTSB2YR","ok",,-1.57537276174593,1.10260004694232,-4.00217910258234,0.851433579090466,0.180843249499459,2.07492885482588,0.0131428149903168,4.13671489466145,0.0487888882936517,0.499556093079947,-1.32544091267033,2.32455309883022,0.559072877882412,0.96782499090822,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Mn_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3437,1886,1551,66.4035752158764,62.8285898498664,"WTSH2YR","ok",,0.935061446801292,0.696483819745236,-0.597889104701913,2.4680119983045,0.206468349321881,-1.08460973994566,-1.84494312807667,-0.324276351814645,0.0094136312718495,-0.149548293144366,-1.42084133007565,1.12174474378692,0.800483850773575,0.96782499090822,0.708659042239963,FALSE,FALSE,FALSE,FALSE
"PPDA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",945,523,422,64.3143949740508,62.5287745429926,"WTSA2YR","ok",,-3.39341982033394,2.7232758943141,-8.73094249315568,1.9441028524878,0.212735000399721,-1.7817779104137,-5.64821942487845,2.08466360405106,0.366412819392126,-5.17519773074764,-9.46481037151611,-0.885585089979165,0.0180497455811851,0.96782499090822,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"Ba_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2266,1251,1015,66.4588329336531,62.8676988036594,"WTSA2YR","ok",,-0.999882865779159,0.762150289408485,-2.67736434252678,0.677598610968465,0.216264864997309,1.13163326515833,-0.460229838430441,2.72349636874709,0.145959954027939,0.131750399379167,-0.649542287209923,0.913043085968257,0.717571287310646,0.96782499090822,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"TCC_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2214,1217,997,66.0940251203193,63.5542341309643,"WTSB2YR","ok",,2.48303772967053,1.89696082717582,-1.69214490021861,6.65822035955966,0.217234279129794,-2.05807876541997,-5.37034926005928,1.25419172921934,0.198734497805069,0.424958964250555,-1.85046072367862,2.70037865217973,0.688924696611164,0.96782499090822,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"MeA_a_C_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1162,639,523,68.3802816901408,64.00300464354,"WTSA2YR","ok",,3.60479468070938,2.98263060443439,-2.24105388316896,9.45064324458771,0.226818188918221,-9.77724389804743,-14.2114950156456,-5.34299278044927,1.54903991547994e-05,-6.17244921733806,-9.05485438978436,-3.29004404489175,2.70339917580031e-05,0.96782499090822,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"Sm_PFOS_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1045,583,462,65.3810340602793,62.3979591836735,"WTSB2YR","ok",,1.47670191549412,1.24053176726096,-0.954695670015183,3.90809950100342,0.233897795333452,-0.0911793288622403,-2.36358934710129,2.18123068937681,0.937316913536455,1.38552258663188,0.115081519074382,2.65596365418937,0.0325569244211644,0.96782499090822,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"BCPP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2053,1120,933,66.234056122449,63.1809830041341,"WTSSBI2Y|WTSSCH2Y","ok",,2.31727554598202,1.84644102261293,-1.74671374377348,6.38126483573752,0.235488210466842,-2.32694421736153,-5.13689277632344,0.483004341600377,0.0956252223115875,-0.00966867137951155,-2.74590936605107,2.72657202329205,0.993933921356088,0.96782499090822,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"AsB_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2272,1255,1017,66.4149117814457,62.9084141031044,"WTSA2YR","ok",,-1.65520089686668,1.32709700238376,-4.57612170511544,1.26571991138208,0.238213078956043,1.78205187373372,-0.469950408975914,4.03405415644336,0.109418245371504,0.126850976867041,-1.5795212754581,1.83322322919218,0.872997568523415,0.96782499090822,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"BCETP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2049,1119,930,66.2096259415294,63.1428571428571,"WTSSBI2Y|WTSSCH2Y","ok",,0.897613099252907,0.734860531129903,-0.71980402450107,2.51503022300688,0.247439118332156,-0.759579909152587,-2.15076847339349,0.631608655088314,0.254704310324288,0.138033190100321,-1.10794576937548,1.38401214957612,0.811849120544567,0.96782499090822,0.740908086721115,FALSE,FALSE,FALSE,FALSE
"HIBP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2131,1176,955,66.0477405247813,63.3350785340314,"WTSB2YR|WTSSBH2Y","ok",,-1.11225747493797,0.915577744927554,-3.12743050443369,0.902915554557742,0.249870009112322,0.937353979840062,-0.391024788081813,2.26573274776194,0.148680267366996,-0.174903495097911,-1.43587051664914,1.08606352645332,0.765844902354984,0.96782499090822,0.740908086721115,FALSE,FALSE,FALSE,FALSE
"X4FPBA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2266,1226,1040,66.4810067583314,63.404532967033,"WTSB2YR|WTSC2YR","ok",,3.33899254036837,2.83886201111894,-2.90930061765233,9.58728569838906,0.264352875366967,-3.03751429670644,-8.79782509004144,2.72279649662857,0.270365936394033,0.30147824366193,-2.40029097729306,3.00324746461692,0.810515492805356,0.96782499090822,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"A_a_C_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1162,640,522,68.3683035714286,64.0585659551177,"WTSA2YR","ok",,-2.30233086377323,2.09381867539877,-6.40614005771218,1.80147833016573,0.271513135449012,-4.13510592866951,-6.92053169860903,-1.34968015872999,0.00361815173938689,-6.43743679244274,-8.70000113968492,-4.17487244520055,2.4543446935075e-08,0.96782499090822,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"CEMA_AAM_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2190,1207,983,66.5262161202509,62.9138206656009,"WTSA2YR","ok",,0.951356016140403,0.830152551954325,-0.875797431323269,2.77850946360407,0.276113713465202,-1.12809766552539,-2.5352994128339,0.279104081783118,0.105369794265999,-0.176741649384987,-1.47497695314878,1.12149365437881,0.77003632550477,0.96782499090822,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"PFHxA_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1094,592,502,66.4032335907336,63.9997154240182,"WTSSBH2Y","ok",,2.49148769307953,2.31168289771474,-2.03932753011855,7.02230291627761,0.281131541539064,1.02999914355954,-2.89314757440927,4.95314586152835,0.606848612772666,3.52148683663907,-0.288029649319083,7.33100332259723,0.0700209435032011,0.96782499090822,0.768598159437073,FALSE,FALSE,FALSE,FALSE
"DBCM_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",3373,1859,1514,66.2860216706371,62.8557274957539,"WTSVOC2Y","ok",,1.91678425186202,1.70929510447505,-1.84534890730484,5.67891741102888,0.286006000556777,-1.82847638813096,-4.13531078864631,0.478358012384381,0.108895548260148,0.0883078637310615,-2.46051513412073,2.63713086158285,0.940584315147001,0.96782499090822,0.769894580565299,FALSE,FALSE,FALSE,FALSE
"BuP_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2214,1217,997,66.0940251203193,63.5542341309643,"WTSB2YR","ok",,-2.00533565710977,1.79242406169886,-5.95043441750013,1.93976310328059,0.287068624654913,1.72484996029923,-0.874581734695211,4.32428165529368,0.172128861209587,-0.280485696810539,-3.79835781255506,3.23738641893398,0.863884773698833,0.96782499090822,0.769894580565299,FALSE,FALSE,FALSE,FALSE
"CMAC_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2229,1227,1002,66.5234602398417,63.0125463358996,"WTSA2YR","ok",,-0.875797338084048,0.788960541111408,-2.61228778096813,0.86069310480003,0.290648121857705,-1.75264045552554,-3.11844788477282,-0.38683302627826,0.0165380955368627,-2.62843779360959,-4.02809725694483,-1.22877833027435,0.00166291839357084,0.96782499090822,0.769894580565299,FALSE,FALSE,FALSE,FALSE
"Se_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3437,1886,1551,66.4035752158764,62.8285898498664,"WTSH2YR","ok",,0.617078305557884,0.564929280332768,-0.626322656955788,1.86047926807155,0.298042272939469,-0.892021816402245,-1.61109157930068,-0.172952053503812,0.0195653839478417,-0.274943510844361,-1.40162845373139,0.851741432042663,0.601891082324539,0.96782499090822,0.782525086660456,FALSE,FALSE,FALSE,FALSE
"Hg_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2273,1254,1019,66.4120528594213,62.8676573671667,"WTSA2YR","ok",,-1.82620020132442,1.70295160177593,-5.57437140518753,1.92197100253869,0.306515499590598,2.03088471685862,-0.149924506402011,4.21169394011925,0.0650122162179939,0.204684515534195,-2.38022677728975,2.78959580835814,0.864808791797511,0.96782499090822,0.785123573184402,FALSE,FALSE,FALSE,FALSE
"X2_MHA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2124,1172,952,66.2737688932228,62.9096638655462,"WTSA2YR","ok",,-0.7831861627336,0.739149019006517,-2.41004218466324,0.843669859196037,0.31204866504762,-0.272378124353572,-1.67376082085472,1.12900457214758,0.677057545780884,-1.05556428708717,-2.33942665671459,0.228298082540251,0.0977359960567811,0.96782499090822,0.785123573184402,FALSE,FALSE,FALSE,FALSE
"Cd_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",3437,1886,1551,66.4035752158764,62.8285898498664,"WTSH2YR","ok",,-0.659432515296842,0.635456831066055,-2.05806357035209,0.739198539758403,0.321669606251241,-2.73759093416872,-3.89987539858432,-1.57530646975312,0.000301826192997382,-3.39702344946556,-4.52192951590536,-2.27211738302576,3.62778270492294e-05,0.96782499090822,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"BDCM_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",3341,1849,1492,66.3010893919493,62.7762351589429,"WTSVOC2Y","ok",,1.4099193454729,1.36213292103524,-1.58811499979795,4.40795369074375,0.322850429851652,-0.63935946215539,-3.28619858802133,2.00747966371055,0.605531260163163,0.770559883317509,-1.64181951552069,3.18293928215571,0.496643022270034,0.96782499090822,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"n_PFOS_ln_S","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1045,583,462,65.3810340602793,62.3979591836735,"WTSB2YR","ok",,1.27077309544838,1.2956853708369,-1.26872356668737,3.81026975758413,0.326704746251521,0.441869453682282,-1.60127978361374,2.48501869097831,0.671654003090496,1.71264254913066,0.578532521923745,2.84675257633758,0.00307857446056513,0.96782499090822,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"MECPP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.629494474370706,0.61905530917947,-1.99202602315066,0.733037074409249,0.331062949896648,0.0506244640571293,-1.34343128505807,1.44468021317233,0.937730341870834,-0.578870010313577,-1.61634515600662,0.458605135379469,0.245052696872868,0.96782499090822,0.785315449316656,FALSE,FALSE,FALSE,FALSE
"DMA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2270,1254,1016,66.4000911369332,62.9169010123735,"WTSA2YR","ok",,0.622095870652335,0.647725209907995,-0.803537704172404,2.04772944547707,0.357474080532237,2.94519005520078,1.64396056442631,4.24641954597525,0.000414333093031934,3.56728592585312,2.5728381686576,4.56173368304863,7.40153932399657e-06,0.96782499090822,0.807636664891682,FALSE,FALSE,FALSE,FALSE
"IHg_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",3437,1886,1551,66.3740342372368,62.8285898498664,"WTSH2YR","ok",,-1.40292563780926,1.46533037336668,-4.62809604422086,1.82224476860234,0.358928816481596,1.79820855501782,-0.553605863606617,4.15002297364226,0.12053139663016,0.395282917208561,-1.74696161476193,2.53752744917905,0.692441906654425,0.96782499090822,0.807636664891682,FALSE,FALSE,FALSE,FALSE
"MnBP_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.58193267485507,0.609412606614574,-1.92324077838651,0.75937542867637,0.360138994761847,-0.137386222244573,-1.20332243671254,0.92854999222339,0.781923658435285,-0.719318897099643,-1.89843302460397,0.459795230404683,0.206416331494835,0.96782499090822,0.807636664891682,FALSE,FALSE,FALSE,FALSE
"o_ANS_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",1056,584,472,68.8136007827789,64.5187651331719,"WTSA2YR","ok",,0.631992794729747,0.697159533938632,-0.734414783268702,1.9984003727282,0.364657850288409,0.856052276419923,-0.662840832736696,2.37494538557654,0.269315170067774,1.48804507114967,0.190842765280473,2.78524737701887,0.0245563395886572,0.96782499090822,0.811318118831713,FALSE,FALSE,FALSE,FALSE
"X34_MHA_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2248,1240,1008,66.5017281105991,62.9910714285714,"WTSA2YR","ok",,-0.713572196260941,0.777423363067486,-2.42466948148101,0.997525088959131,0.378373807150596,-1.11625859606677,-2.64920891649148,0.416691724357935,0.137303297532082,-1.82983079232771,-3.21494299663259,-0.444718588022828,0.0142486309620312,0.96782499090822,0.833665027159075,FALSE,FALSE,FALSE,FALSE
"CYHA_Cys_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",1074,598,476,64.5377448638318,61.9117647058824,"WTSA2YR","ok",,2.95628160600056,3.37297820819839,-3.65463420270672,9.56719741470784,0.380779831248685,-12.69335876404,-16.8427552262947,-8.54396230178533,2.02613870921415e-09,-9.73707715803945,-13.7151773297118,-5.75897698636714,1.60782220050052e-06,0.96782499090822,0.83388931087171,FALSE,FALSE,FALSE,FALSE
"Furan_binary_S","Sleep","LE8_no_sleep","Binary","Binary 0/1",3375,1859,1516,66.2983170675478,62.8533735393894,"WTSVOC2Y","ok",,1.57345612700871,1.78335775616249,-2.35168782943925,5.49860008345666,0.396485982821459,-11.4053824544079,-14.9108509430709,-7.89991396574498,1.84219012263388e-05,-9.83192632739923,-12.5480145880699,-7.11583806672856,6.79138399885416e-06,0.96782499090822,0.844182840117226,FALSE,FALSE,FALSE,FALSE
"As_III_binary_U","Sleep","LE8_no_sleep","Binary","Binary 0/1",2272,1255,1017,66.4149117814457,62.9084141031044,"WTSA2YR","ok",,-1.67540207000284,1.93126884769649,-5.92609614393009,2.57529200392441,0.404188619226752,3.73029901949742,0.835485542939057,6.62511249605579,0.0161909397617333,2.05489694949458,-0.296418015260905,4.40621191425007,0.0806695996820352,0.96782499090822,0.844182840117226,FALSE,FALSE,FALSE,FALSE
"BP3_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2212,1217,995,66.0940251203193,63.5599425699928,"WTSB2YR","ok",,-0.661088351680433,0.76333474017914,-2.34117678699713,1.01900008363626,0.404955028069866,2.70772541197138,1.23316347790824,4.18228734603452,0.00194300641305997,2.04663706029095,0.967684814774235,3.12558930580765,0.00154959681202737,0.96782499090822,0.844182840117226,FALSE,FALSE,FALSE,FALSE
"DHB_Cys_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2138,1174,964,66.4072767096617,62.911973918198,"WTSA2YR","ok",,0.70718531928912,0.820361824846411,-1.09841888310353,2.51278952168177,0.407065410424552,-0.707507430431604,-2.01456021239819,0.599545351534983,0.258571337183542,-0.00032211114248426,-1.40669413327486,1.40604991098989,0.999606806960923,0.96782499090822,0.844182840117226,FALSE,FALSE,FALSE,FALSE
"X24D_ln_U","Sleep","LE8_no_sleep","Continuous","Continuous, per 1 SD",2265,1226,1039,66.4792589140061,63.3871854805445,"WTSB2YR|WTSC2YR","ok",,-0.540289450594204,0.644643850568959,-1.95914099924081,0.878562098052406,0.419801766589672,2.55530080307016,1.5224097142458,3.58819189189451,0.00020233721157626,2.01501135247595,0.927915835883022,3.10210686906888,0.00182116959558302,0.96782499090822,0.846785120414247,FALSE,FALSE,FALSE,FALSE
